Class ID,Preferred Label,Synonyms,Definitions,Obsolete,CUI,Semantic Types,Parents,achieves,adjacent to,affects,allocates,capable of,characteristic for,completed invasion phase,contained in,contains,contributes to,contributor,created by,decreases,decreases effort in,derives from,derives into,determines,don't use concept,editor note,enabled by,ends,ends during,ends with,enhance,facilitate,has alien range,has amount of closely related species,has amount of species,has area,has component,has decreased effort level by,has distribution,has growth,has habitat,has increased effort level by,has increased levels of,has index,has input,has invasion success likelihood,has level of,has measurement,has measurement unit label,has measurement value,has mortality,has natality,has native range,has number of individuals,has output,has part,has part structure that is capable of,has participant,has propagule pressure,has quality,has range,has recruitment,has role,has spatial occupant at some time,has specific name,has status,has value,http://data.bioontology.org/metadata/obo/part_of,http://data.bioontology.org/metadata/prefixIRI,http://data.bioontology.org/metadata/treeView,http://purl.obolibrary.org/obo/IAO_0000111,http://purl.obolibrary.org/obo/IAO_0000112,http://purl.obolibrary.org/obo/IAO_0000114,http://purl.obolibrary.org/obo/IAO_0000115,http://purl.obolibrary.org/obo/IAO_0000118,http://purl.obolibrary.org/obo/IAO_0000119,http://purl.obolibrary.org/obo/IAO_0000232,http://purl.obolibrary.org/obo/IAO_0000412,http://purl.obolibrary.org/obo/ncbitaxon#has_rank,http://purl.obolibrary.org/obo/NCIT_A8,http://purl.obolibrary.org/obo/NCIT_NHC0,http://purl.obolibrary.org/obo/NCIT_P106,http://purl.obolibrary.org/obo/NCIT_P107,http://purl.obolibrary.org/obo/NCIT_P108,http://purl.obolibrary.org/obo/NCIT_P207,http://purl.obolibrary.org/obo/NCIT_P322,http://purl.obolibrary.org/obo/NCIT_P325,http://purl.obolibrary.org/obo/NCIT_P366,http://purl.obolibrary.org/obo/OBI_0001886,http://purl.obolibrary.org/obo/RO_0001900,http://purl.org/dc/elements/1.1/source,http://purl.org/dc/terms/creator,http://www.geneontology.org/formats/oboInOwl#creation_date,http://www.geneontology.org/formats/oboInOwl#hasAlternativeId,http://www.geneontology.org/formats/oboInOwl#hasBroadSynonym,http://www.geneontology.org/formats/oboInOwl#hasDbXref,http://www.geneontology.org/formats/oboInOwl#hasExactSynonym,http://www.geneontology.org/formats/oboInOwl#hasNarrowSynonym,http://www.geneontology.org/formats/oboInOwl#hasOBONamespace,http://www.geneontology.org/formats/oboInOwl#hasRelatedSynonym,http://www.geneontology.org/formats/oboInOwl#hasSynonymType,http://www.geneontology.org/formats/oboInOwl#id,http://www.geneontology.org/formats/oboInOwl#inSubset,http://www.w3.org/2000/01/rdf-schema#comment,http://www.w3.org/2000/01/rdf-schema#label,http://www.w3.org/2002/07/owl#deprecated,http://www.w3.org/2004/02/skos/core#altLabel,http://www.w3.org/2004/02/skos/core#definition,http://www.w3.org/2004/02/skos/core#notation,https://w3id.org/inbio#_000130,https://w3id.org/inbio#_000132,increases,increases effort in,interacts with,is absent,is affected by,is against,is aggregate of,is alien range to,is characteristic of,is characterized by,is closely related to,is enemy of,is enhanced by,is growth of,is habitat of,is in invasion phase,is mortality of,is natality of,is native range to,is part of,is prey of,is range of,is recruitment of,is similar to,is status of,license,license,license,license,located in,location of,occupies spatial region at some time,occurs in,output of,overlaps,part of,participates in,produced by,produces,quality of,role of,shows changes in species trait,spatially coextensive with,surrounded by,surrounds,title,TODO
http://purl.obolibrary.org/obo/PATO_0001300,optical quality,,An EM radiation quality in which the EM radiation is within the fiat range of the spectrum visible deemed to be light.,false,,,http://purl.obolibrary.org/obo/PATO_0001291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PATO:0001300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,optical quality,,,An EM radiation quality in which the EM radiation is within the fiat range of the spectrum visible deemed to be light.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/PATO_0001739,radiation quality,,A quality that inheres in an bearer by virtue of how that bearer interacts with radiation.,false,,,http://purl.obolibrary.org/obo/PATO_0001018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PATO:0001739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,radiation quality,,,A quality that inheres in an bearer by virtue of how that bearer interacts with radiation.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://cerrado.linkeddata.es/ecology/ccon#Mortality,death rate,,It's the number of individuals dead over time.,false,,,https://w3id.org/inbio#_000074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ccon:Mortality,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,It's the number of individuals dead over time.,mortality rate|death rate|mortality,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://w3id.org/inbio#_000038,functional trait,functional property|functional attribute|functional characteristic|functional feature,"A trait that strongly influences organismal performance, and that determines its effect on processes and its response to environmental factors",false,,,https://w3id.org/inbio#_000059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INBIO:_000038,,,,,,,,,,,,,,,,,,,,,,,,,,,,functional property|functional attribute|functional characteristic|functional feature,,,,,,,"after Reiss, J., Bridle, J.R., Montoya, J.M. and Woodward, G. 2009. Emerging horizons in biodiversity and ecosystem functioning research. Trends Ecol. Evol., 24: 505-514,  and McGill BJ, Enquist BJ, Weiher E, Westoby M (2006) Rebuilding community ecology from functional traits Trends Ecol Evol 21:178-185",functional trait,,,"A trait that strongly influences organismal performance, and that determines its effect on processes and its response to environmental factors",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/OBI_0001620,latitude coordinate measurement datum,,A measurement datum that is the measure of the latitude coordinate of a site.,false,,,http://purl.obolibrary.org/obo/GEO_000000787,,,,,,,,,,,,"Person: Chris Stoeckert, Jie Zheng",,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OBI:0001620,,latitude coordinate measurement datum,,http://purl.obolibrary.org/obo/IAO_0000120,A measurement datum that is the measure of the latitude coordinate of a site.,latitude,NIAID GSCID-BRC metadata working group,,http://purl.obolibrary.org/obo/obi.owl,,,,,,,,,,,Specimen Collection Location - Latitude,,NIAID GSCID-BRC,,,,,,,,,,,,,,latitude coordinate measurement datum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/NCIT_C25688,status,,A condition or state at a particular time.,false,,,http://purl.obolibrary.org/obo/NCIT_C20181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NCIT:C25688,,,,,,,,,,,http://purl.obolibrary.org/obo/NCIT_C116977|http://purl.obolibrary.org/obo/NCIT_C142799,C25688,Qualitative Concept,,,C0449438,CTRP,,,,,,,,,,,,,,,,,,,status,,,A condition or state at a particular time.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/PATO_0000984,porous,,A porosity quality inhering in a bearer by virtue of the bearer's being capable of admitting the passage of gas or liquid through pores or interstices.,false,,,http://purl.obolibrary.org/obo/PATO_0000973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PATO:0000984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,porous,,,A porosity quality inhering in a bearer by virtue of the bearer's being capable of admitting the passage of gas or liquid through pores or interstices.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://w3id.org/inbio#_000082,population density,,The number of individuals per unit area.,false,,,http://purl.obolibrary.org/obo/NCIT_C171088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INBIO:_000082,,,,,,,,,,,,,,,,,,,,,,"Blackwell’s concise encyclopedia of ecology, 1999",,,,,,,,,,,,,From http://www.fao.org/aims/aos/cwr.owl#PopulationDensity,densité de population|densidad de población|густота популяции|population density,,,The number of individuals per unit area.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://w3id.org/inbio#_000042,estimate,measurement|measure,,false,,,http://purl.obolibrary.org/obo/NCIT_C20181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INBIO:_000042,,,,,,,,,,,,,,,,,,,,,,,,,,,,measurement|measure,,,,,,,,estimate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/ENVO_00000015,ocean,ocean region,A marine water body which is constitutes the majority of an astronomical body's hydrosphere.,false,,,http://purl.obolibrary.org/obo/ENVO_00000063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENVO:00000015,,,,,,,,,,,,,,,,,,,,,,,,,LTER:695,,https://en.wikipedia.org/wiki/Ocean|EcoLexicon:ocean|SWEETRealm:Ocean|Geonames:H.OCN|FTT:1019|FTT:943|TGN:21102,,,,ocean region,,,envoMarine|envoPolar,,ocean,,,A marine water body which is constitutes the majority of an astronomical body's hydrosphere.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/ENVO_01000724,condensation process,,Condensation is a process during which a gas undergoes a phase transition into a liquid.,false,,,http://purl.obolibrary.org/obo/ENVO_01001510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENVO:01000724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,condensation process,,,Condensation is a process during which a gas undergoes a phase transition into a liquid.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/ENVO_01001554,surface layer of a water body,,A water surface that is part of a water body.,false,,,http://purl.obolibrary.org/obo/ENVO_01001191,,,,,,,,,,,,http://orcid.org/0000-0002-4366-3088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/ENVO_00000063,ENVO:01001554,http://purl.obolibrary.org/obo/ENVO_00000063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,surface layer of a water body,,,A water surface that is part of a water body.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/GEO_000000375,land mass,,,false,,,http://purl.obolibrary.org/obo/GEO_000000372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GEO:000000375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,land mass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/NCBITaxon_2841271,testudinata,,,false,,,http://purl.obolibrary.org/obo/NCBITaxon_1329799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NCBITaxon:2841271,,,,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_subclass,,,,,,,,,,,,,,,,,GC_ID:1,,,ncbi_taxonomy,,,,,,testudinata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://w3id.org/inbio#_000013,genetic change,,Any change in the genome of a species,false,,,https://w3id.org/inbio#_000047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INBIO:_000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,genetic change,,,Any change in the genome of a species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/ENVO_00000134,permafrost,Permafrost,Soil or rock and included ice or organic material at or below the freezing point of water (0 degrees Celsius or 32 degrees Fahrenheit) for two or more years.,false,,,http://purl.obolibrary.org/obo/ENVO_00010483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENVO:00000134,,,,,,,,,,,,,,,,,,,,,,,,,,,EcoLexicon:permafrost|https://en.wikipedia.org/wiki/Permafrost|LTER:408,Permafrost,,,,,,envoPolar,"Ice is not always present, as may be in the case of nonporous bedrock, but it frequently occurs and it may be in amounts exceeding the potential hydraulic saturation of the ground material.",permafrost,,,Soil or rock and included ice or organic material at or below the freezing point of water (0 degrees Celsius or 32 degrees Fahrenheit) for two or more years.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/NCBITaxon_33511,deuterostomia,deuterostomes,,false,,,http://purl.obolibrary.org/obo/NCBITaxon_33213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NCBITaxon:33511,,,,,,,,,,,,,,,,,,,,,,,,,,,,deuterostomes,,,,,,,,deuterostomia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/ENVO_01000982,water flow process,,A process during which a volume of water is transported due to a disequilibria in physical forces.,false,,,http://purl.obolibrary.org/obo/ENVO_01000981|http://purl.obolibrary.org/obo/ENVO_02500031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/ENVO_00002006,,,,,,,,,,,ENVO:01000982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,environmental_hazards,,water flow process,,,A process during which a volume of water is transported due to a disequilibria in physical forces.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://w3id.org/inbio#_000056,protozoa,Protozoans,,false,,,http://purl.obolibrary.org/obo/NCIT_C40098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INBIO:_000056,,,,,,,,,,,,,,,,,,,,,,,,,,,,Protozoans,,,,,,,,protozoa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://w3id.org/inbio#_000023,role,"Generic Role|Functional Role|Role, Generic",The usual or expected function of something; the part something plays in an action or event.,false,,,http://www.w3.org/2002/07/owl#Thing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INBIO:_000023,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Generic Role|Functional Role|Role, Generic",,,,,,,See http://purl.obolibrary.org/obo/NCIT_C48835,role,,,The usual or expected function of something; the part something plays in an action or event.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://w3id.org/inbio#_000070,ectoparasite,,A parasite that lives on and feeds from the external surface of the host's body.,false,,,https://w3id.org/inbio#_000018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INBIO:_000070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,from http://www.projecthalo.com/aura#Ectoparasite,ectoparasite,,,A parasite that lives on and feeds from the external surface of the host's body.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/NCIT_C16977,phenotype,,The observable characteristics in an individual resulting from the expression of genes; the clinical presentation of an individual with a particular genotype.|The assemblage of traits or outward appearance of an individual. It is the product of interactions between genes and between genes and the environment.,false,,,http://purl.obolibrary.org/obo/NCIT_C20181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NCIT:C16977,,,,,,,,,,,,C16977,Organism Attribute,,,C0031437,,,,,,,,,,,,,,,,,,,,phenotype,,,The observable characteristics in an individual resulting from the expression of genes; the clinical presentation of an individual with a particular genotype.|The assemblage of traits or outward appearance of an individual. It is the product of interactions between genes and between genes and the environment.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/ENVO_01001191,water surface,water body surface|surface of a body of water,The surface layer of a volume of water.,false,,,http://purl.obolibrary.org/obo/ENVO_01000325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/ENVO_00002006,ENVO:01001191,http://purl.obolibrary.org/obo/ENVO_00002006,,,,,,,,,,,,,,,,,,,,,,,,,,https://en.wikipedia.org/wiki/Surface_water|EcoLexicon:surface_water|SWEETRealm:SurfaceWater,water body surface|surface of a body of water,,,,,,,,water surface,,,The surface layer of a volume of water.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://w3id.org/inbio#_000087,species richness index,,,false,,,http://cerrado.linkeddata.es/ecology/ccon#DiversityIndex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INBIO:_000087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,species richness index,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/ENVO_01001311,solid surface layer,,A surface layer which is composed primarily of solid environmental material.,false,,,http://purl.obolibrary.org/obo/ENVO_00010504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENVO:01001311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,solid surface layer,,,A surface layer which is composed primarily of solid environmental material.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/NCIT_C25548,involvement,Involved|Involvement,To have a connection by participation or association or use; sharing in an activity or process.,false,,,https://w3id.org/inbio#_000025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NCIT:C25548,,,,,To have a connection by participation or association or use; sharing in an activity or process.,,,,,,,C25548,Qualitative Concept,,Involvement,C1314939,,,Involvement,,,,,,,,,Involved|Involvement,,,,,,,,involvement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/IAO_8000011,external import ontology module,,An imported ontology module that is derived from an external ontology. Derivation methods include the OWLAPI SLME approach.,false,,,http://purl.obolibrary.org/obo/IAO_8000005,,,,,,,,,,,,cjm,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IAO:8000011,,,,,An imported ontology module that is derived from an external ontology. Derivation methods include the OWLAPI SLME approach.,external import,,,,,,,,,,,,,,,,,,2018-05-20T21:00:14Z,,,,,,,,,,,,external import ontology module,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/ENVO_01000280,ecozone,,"Ecozones delineate large areas of a planetary surface within which organisms have been evolving in relative isolation over long periods of time, separated from one another by geographic features, such as oceans, broad deserts, or high mountain ranges, that constitute barriers to migration.",false,,,http://purl.obolibrary.org/obo/ENVO_01000408,,,,,,,,,,,,ORCID:0000-0002-4366-3088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/ENVO_01000817,ENVO:01000280,http://purl.obolibrary.org/obo/ENVO_01000817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,envoPolar,"ENVO contains this top-level class, but all instances will be in GAZ. The definition is preliminary and will be aligned to BFO.
https://en.wikipedia.org/wiki/  Ecozones correspond to the floristic kingdoms of botany or zoogeographic regions of zoology. Ecozones are characterized by the evolutionary history of the organisms they contain. They are distinct from biomes, also known as major habitat types, which are divisions of the Earth's surface based on life form, or the adaptation of plants and animals to climatic, soil, and other conditions. Biomes are characterized by similar climax vegetation. Each ecozone may include a number of different biomes. A tropical moist broadleaf forest in Central America, for example, may be similar to one in New Guinea in its vegetation type and structure, climate, soils, etc., but these forests are inhabited by plants and animals with very different evolutionary histories.",ecozone,,,"Ecozones delineate large areas of a planetary surface within which organisms have been evolving in relative isolation over long periods of time, separated from one another by geographic features, such as oceans, broad deserts, or high mountain ranges, that constitute barriers to migration.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/ENVO_01001309,liquid air-water interface layer,,A liquid surface layer which is in contact with air.,false,,,http://purl.obolibrary.org/obo/ENVO_01001273,,http://purl.obolibrary.org/obo/ENVO_00002005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENVO:01001309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,liquid air-water interface layer,,,A liquid surface layer which is in contact with air.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/ENVO_01001201,marine environmental zone,,An environmental zone which is bounded by material parts of a marine environment.,false,,,http://purl.obolibrary.org/obo/ENVO_01000408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/ENVO_01000320,ENVO:01001201,http://purl.obolibrary.org/obo/ENVO_01000320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"This class will eventually be populated by inference alone, with its subclasses distributed in more process-linked hierarchies to improve semantic density.",marine environmental zone,,,An environmental zone which is bounded by material parts of a marine environment.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/GO_0008150,biological process,single-organism process|single organism process|biological process|physiological process,"Any process specifically pertinent to the functioning of integrated living units: cells, tissues, organs, and organisms. A process is a collection of molecular events with a defined beginning and end.",false,,,https://w3id.org/inbio#_000025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,biological process|physiological process,,,single-organism process|single organism process,,,,,biological process,,,"Any process specifically pertinent to the functioning of integrated living units: cells, tissues, organs, and organisms. A process is a collection of molecular events with a defined beginning and end.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://w3id.org/inbio#_000047,change in individual,,"Any change in an individual organism, e.g. concerning its size or life cycle stage",false,,,http://purl.obolibrary.org/obo/NCIT_C25446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INBIO:_000047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,change in individual,,,"Any change in an individual organism, e.g. concerning its size or life cycle stage",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://w3id.org/inbio#_000083,compound property,compound attribute|compound trait|compound feature|compound characteristic,Attribute resulting from a combination of several traits,false,,,https://w3id.org/inbio#_000059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INBIO:_000083,,,,,,,,,,,,,,,,,,,,,,,,,,,,compound attribute|compound trait|compound feature|compound characteristic,,,,,,,,compound property,,,Attribute resulting from a combination of several traits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/ENVO_03000010,material transport process,,A process during which material is displaced from its original location and transported either to a new location or back to the original location.,false,,,http://purl.obolibrary.org/obo/ENVO_02500000,,,,,,,,,,,,http://orcid.org/0000-0002-4366-3088|http://orcid.org/0000-0002-3410-4655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENVO:03000010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,envoPolar,Experimental class for structural purposes not recommended for annotation.,material transport process,,,A process during which material is displaced from its original location and transported either to a new location or back to the original location.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://w3id.org/inbio#_000011,propagule pressure,introduction effort,A composite measure consisting of the number of individuals introduced per introduction event and the frequency of introduction events.,false,,,http://purl.obolibrary.org/obo/NCIT_C20181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INBIO:_000011,,,,,,,,,,,,,,,,,,,,,,,,,,,,introduction effort,,,,,,,,propagule pressure,,,A composite measure consisting of the number of individuals introduced per introduction event and the frequency of introduction events.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/NCBITaxon_376913,haplorrhini,,,false,,,http://purl.obolibrary.org/obo/NCBITaxon_9443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NCBITaxon:376913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,haplorrhini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://cerrado.linkeddata.es/ecology/ccon#Temperature,mean annual temperature,,"It is a measure of the thermal energy per particle of matter or radiation; it is measured by a thermometer, which may be calibrated in any of various temperature scales, Celsius, Fahrenheit, Kelvin, etc (http://en.wikipedia.org/wiki/Temperature).",false,,,http://purl.obolibrary.org/obo/ENVO_01000203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ccon:Temperature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"It is a measure of the thermal energy per particle of matter or radiation; it is measured by a thermometer, which may be calibrated in any of various temperature scales, Celsius, Fahrenheit, Kelvin, etc (http://en.wikipedia.org/wiki/Temperature).",mean annual temperature|temperature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://w3id.org/inbio#_000032,invasion transport phase,,phase of transportation to the alien range as part of the invasion process,false,,,https://w3id.org/inbio#_000027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INBIO:_000032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,invasion transport phase,,,phase of transportation to the alien range as part of the invasion process,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
